word, root, skeleton, wiki_link, meanings
قُومِي, قوم, قومي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%85%D9%8A, second-person feminine singular active imperative of قَامَ (qāma)
قَوِّمِي, قوم, قومي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%85%D9%8A, second-person feminine singular active imperative of قَوَّمَ (qawwama)
قِيَام, قوم, قيام, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D9%85, verbal noun of قَامَ (qāma) (form I)
قِيَام, قوم, قيام, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D9%85, masculine plural of قَائِم (qāʔim)
قَائِمَة, قوم, قائمة, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9, list (“enumeration or compilation of a set of possible items”); menu
مُقَاوِم, قوم, مقاوم, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D9%88%D9%85, resistor; resistance fighter; opponent; adversary
مُقَاوِم, قوم, مقاوم, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D9%88%D9%85, resisting; resistant; reluctant; unwilling; averse; opposing
اِسْتِقَامَة, قوم, استقامة, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D9%85%D8%A9, verbal noun of اِسْتَقَامَ (istaqāma) (form X); instance noun of اِسْتَقَامَ (istaqāma)
اِسْتَقَامَ, قوم, استقام, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D9%85, to be or become straight
قَامَة, قوم, قامة, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%85%D8%A9, verbal noun of قَامَ (qāma) (form I); a linear measure derived from the length of a man; a fathom; about 180 centimetres
مُقِيم, قوم, مقيم, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D9%85, active participle of أَقَامَ (ʔaqāma).; dwelling; residing
مُقِيم, قوم, مقيم, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D9%85, resident; inhabitant
تَقْيِيم, قوم, تقييم, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D9%8A%D9%8A%D9%85, verbal noun of قَيَّمَ (qayyama) (form II); evaluation; assessment; appraisal
لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِٱللّٰهِ, قوو, لا حول ولا قوة إلا بالله, https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D8%AD%D9%88%D9%84_%D9%88%D9%84%D8%A7_%D9%82%D9%88%D8%A9_%D8%A5%D9%84%D8%A7_%D8%A8%D8%A7%D9%84%D9%84%D9%87, there is no might and no power except by God (said in response to a personal loss).
قُوَّة, قوو, قوة, https://en.wiktionary.org/wiki/%D9%82%D9%88%D8%A9, verbal noun of قَوِيَ (qawiya) (form I); power; strength; might; force; intensity; severity; authority; power; clout
قوّة, قوو, قوة, https://en.wiktionary.org/wiki/%D9%82%D9%88%D8%A9, power; strength; might; force
قَوَّى, قوي, قوى, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%89, to strengthen; to bolster; to potentiate
قَوًى, قوي, قوى, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%89, verbal noun of قَوِيَ (qawiya) (form I)
قَوَّى, قوي, قوى, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%89, to empower; to strengthen; to bolster; to potentiate
تَقْوَى, قوي, تقوى, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D9%88%D9%89, the causing of oneself to be wary or aware; being consciously cautious; the state of being on one's guard or actively watching out.; piety; godliness; taqwa
تَقَوَّى, قوي, تقوى, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D9%88%D9%89, to be or get strong or stronger; to intensify; to take heart or courage
تَقَاوَى, قوي, تقاوى, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D8%A7%D9%88%D9%89, to spend the night fasting/hungry; get hungry; to bid against each other or outbid each other
أَقْوَى, قوي, أقوى, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D9%88%D9%89, elative degree of قَوِيّ (qawiyy):
أَقْوَى, قوي, أقوى, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D9%88%D9%89, This term needs a translation to English. Please help out and add a translation; then remove the text {{rfdef}}.
أَقْوَى, قوي, أقوى, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D9%88%D9%89, first-person singular non-past active indicative of قَوِيَ (qawiya); first-person singular non-past active subjunctive of قَوِيَ (qawiya)
أَقْوَى, قوي, أقوى, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D9%88%D9%89, elative degree of قَوي (gawi): strong
قَوِيَ, قوي, قوي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%8A, to be or become strong; powerful; to be able to do something (about); to have influence (over); to be able to cope (with); to be superior (to) (construed with عَلَى (ʕalā))
قَوِيَ, قوي, قوي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%8A, to be depopulated
قَوِيَ, قوي, قوي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%8A, to starve; (of rain) to be withheld
قَوِيّ, قوي, قوي, https://en.wiktionary.org/wiki/%D9%82%D9%88%D9%8A, strong; powerful; mighty; potent; intense; violent; firm; solid; sturdy; robust
قُيَاء, قيء, قياء, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D8%A1, vomit
اِسْتَقَاءَ, قيء, استقاء, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D8%A1, to induce vomiting
اِسْتِقَاء, قيء, استقاء, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D8%A1, verbal noun of اِسْتَقَى (istaqā) (form VIII); taking from; obtaining from (information; etc)
اِسْتَقْيَأَ, قيء, استقيأ, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D9%8A%D8%A3, Alternative form of اِسْتَقَاءَ (istaqāʔa)
تَقَيَّأَ, قيء, تقيأ, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D9%8A%D8%A3, to vomit
قَاءَ, قيء, قاء, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%A1, to send; throw; or cast out; to eject; to emit; to spew; to vomit
تَقَيُّح, قيح, تقيح, https://en.wiktionary.org/wiki/%D8%AA%D9%82%D9%8A%D8%AD, verbal noun of تَقَيَّحَ (taqayyaḥa) (form V); (medicine; pathology) festering; suppuration (formation of pus)
قَيْح, قيح, قيح, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AD, verbal noun of قَاحَ (qāḥa) (form I); (medicine) pus; purulence
مُقَيَّد, قيد, مقيد, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D8%AF, passive participle of قَيَّدَ (qayyada); restricted; constrained; bound
مُقَيِّد, قيد, مقيد, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D8%AF, restricting; limiting
اِقْتَادَ, قيد, اقتاد, https://en.wiktionary.org/wiki/%D8%A7%D9%82%D8%AA%D8%A7%D8%AF, to abduct
قَيْد, قيد, قيد, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF, fetter; chain; bond; restriction; strap; registration; contract; deed; document; diligence; effort; rule; norm
قِيدَ, قيد, قيد, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF, third-person masculine singular past passive of قَادَ (qāda)
قَيْدَ, قيد, قيد, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF, under; currently being; in progress; in the stage or process of; subject to; bound to; bound by
قَيَّدَ, قيد, قيد, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF, (transitive) to restrict; (transitive) to chain; (transitive) to register
قَيَّد, قيد, قيد, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF, (rare) to restrict; to chain; to register
مُقَايَسَة, قيس, مقايسة, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D9%8A%D8%B3%D8%A9, verbal noun of قَايَسَ (qāyasa).
مِقْياس, قيس, مقياس, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D8%A7%D8%B3, standard; scale (for comparison)
قِيَاسًا, قيس, قياسا, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D8%B3%D8%A7, in relation; in comparison to; compared to; as measured by; by analogy with [+إِلَى or بِ or عَلَى (object)]
قَايَسَ, قيس, قايس, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%8A%D8%B3, to measure; to investigate; to examine; to compare; to requite; to give measure for measure; to vie in measuring or comparing; to draw a conclusion; to insert (rafters; etc.) according to measurement
قَيْصُوم, قيس, قيصوم, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%B5%D9%88%D9%85, yarrow (Achillea gen. et spp.)
قَاسَ, قيس, قاس, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%B3, to measure; to compare; to infer from analogy; to analogize
قَاسٍ, قيس, قاس, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%B3, hard; tough
مَقَاس, قيس, مقاس, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D8%B3, size; dimension; measurement; size (of clothing); measuring; gauging
قِيَاس, قيس, قياس, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D8%B3, verbal noun of قَاسَ (qāsa) (form I); size; dimension; measurement; measure; measuring; comparison; rule; analogy; paradigm; example
قِيَاسِيّ, قيس, قياسي, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%A7%D8%B3%D9%8A, (linguistics; philosophy) analogical (acquired by analogy)
قَايَضَ, قيض, قايض, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%8A%D8%B6, to barter; to trade [+ transitive (object)] for [+ بِ (object)]
مَقِيل, قيل, مقيل, https://en.wiktionary.org/wiki/%D9%85%D9%82%D9%8A%D9%84, resting place; halting place
أَقَالَ, قيل, أقال, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D8%A7%D9%84, to reverse; to repeal; to dismiss; to discharge
أُقَالُ, قيل, أقال, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D8%A7%D9%84, first-person singular non-past passive indicative of قَالَ (qāla)
أُقَالَ, قيل, أقال, https://en.wiktionary.org/wiki/%D8%A3%D9%82%D8%A7%D9%84, first-person singular non-past passive subjunctive of قَالَ (qāla)
قَيْلُولَة, قيل, قيلولة, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D9%84%D9%88%D9%84%D8%A9, verbal noun of قَالَ (qāla; “to nap; to rest”) (form I); nap; slumber
إِقَالَة, قيل, إقالة, https://en.wiktionary.org/wiki/%D8%A5%D9%82%D8%A7%D9%84%D8%A9, verbal noun of أَقَالَ (ʔaqāla) (form IV)
قَائِل, قيل, قائل, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%A6%D9%84, active participle of قَالَ (qāla; “to say”) sayer; one who said something
قَائِل, قيل, قائل, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D8%A6%D9%84, active participle of قَالَ (qāla; “to nap”) napper
قَالَ, قيل, قال, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%84, to say
قَالَ, قيل, قال, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%84, To nap.; To do something at noon.; To cancel a contract or a promise.
مَقَال, قيل, مقال, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D9%84, verbal noun of قَالَ (qāla) (form I); (uncountable) speech; utterance; words
مَقَال, قيل, مقال, https://en.wiktionary.org/wiki/%D9%85%D9%82%D8%A7%D9%84, verbal noun of قَالَ (qāla; “to nap; to rest”) (form I); noun of place of قَالَ (qāla): a napping or resting place; a rest
اِسْتَقَالَ, قيل, استقال, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D9%84, to ask for cancellation; to resign; to apologize to (someone)
قَيْن, قين, قين, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D9%86, smith; blacksmith
قِينَ, قين, قين, https://en.wiktionary.org/wiki/%D9%82%D9%8A%D9%86, second-person feminine plural active imperative of وَقَى (waqā)
قَانَ, قين, قان, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%86, to forge; to smith; to assemble; to arrange; to get together into order
قَان, قين, قان, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%86, alternative form of خَان (ḵān; “khan”)
قانٍ, قين, قان, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%86, appropriator; owner
قَان, قين, قان, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%86, (obsolete; only genitive attribute of أَحْمَر (ʔaḥmar; “red”)) blood
قَان, قين, قان, https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%86, (obsolete; Tihāma) a kind of hardwood tree from which bows are made
اِكْتِئَاب, كءب, اكتئاب, https://en.wiktionary.org/wiki/%D8%A7%D9%83%D8%AA%D8%A6%D8%A7%D8%A8, depression; despondency
كَآبَة, كءب, كآبة, https://en.wiktionary.org/wiki/%D9%83%D8%A2%D8%A8%D8%A9, verbal noun of كَئِبَ (kaʔiba) (form I); depression; melancholy
مُكْتَئِب, كءب, مكتئب, https://en.wiktionary.org/wiki/%D9%85%D9%83%D8%AA%D8%A6%D8%A8, active participle of اِكْتَأَبَ (iktaʔaba); depressed (mental status)
اِكْتَأَبَ, كءب, اكتأب, https://en.wiktionary.org/wiki/%D8%A7%D9%83%D8%AA%D8%A3%D8%A8, to be depressed; dejected; gloomy; downcast; sad; upset; sorry; unhappy; worried; dispirited; distressed; grieved; sorrowful or frown; to feel sorrow or grief; to mope; to be a trouble or anxiety; to cause distress or grief; to be mourned or grieved over; to make sad
كَئِبَ, كءب, كئب, https://en.wiktionary.org/wiki/%D9%83%D8%A6%D8%A8, to be depressed
كَأْس, كءس, كأس, https://en.wiktionary.org/wiki/%D9%83%D8%A3%D8%B3, a glass; especially a wine glass or arak glass; a cup; goblet; tumbler; a cup trophy
مَكَبّ, كبب, مكب, https://en.wiktionary.org/wiki/%D9%85%D9%83%D8%A8, place when something (mostly trash) is thrown
مِكَبَّة, كبب, مكبة, https://en.wiktionary.org/wiki/%D9%85%D9%83%D8%A8%D8%A9, covercle; lid
كَبْكَبَ, كبب, كبكب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D9%83%D8%A8, to gather; to mob
كَبَّبَ, كبب, كبب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A8, to roll into a ball; to wallow up; to spool etc.
كِبَب, كبب, كبب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A8, plural of كِبَّة (kibba)
كُبَب, كبب, كبب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A8, plural of كُبَّة (kubba)
كبّب, كبب, كبب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A8, to roll into a ball
كَبَاب, كبب, كباب, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A7%D8%A8, (uncountable) kebab
كَبَّ, كبب, كب, https://en.wiktionary.org/wiki/%D9%83%D8%A8, to prostrate; to cause to go lie downwards; to spill
كَبّ, كبب, كب, https://en.wiktionary.org/wiki/%D9%83%D8%A8, verbal noun of كَبَّ (kabba) (form I)
كبّ, كبب, كب, https://en.wiktionary.org/wiki/%D9%83%D8%A8, (transitive) to spill; to pour out
كَبَّة, كبب, كبة, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A9, a crowd of humans or horses; a compression; a crowding; a pushing forward as into battle; vehemence; a focal point – such as even of fire
كُبَّة, كبب, كبة, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A9, a crowd of humans or horses; a compression; a crowding; a pushing forward as into battle; vehemence; a focal point – such as even of fire
كِبَّة, كبب, كبة, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A9, ball; globule; spherule; pellet
كُبَّة, كبب, كبة, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A9, ball; globule; spherule; pellet
أَكَبَّ, كبب, أكب, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8, (intransitive) to throw oneself prostrate; to bow down; to bend or lean [with عَلَى (ʕalā) ‘over’]
اِنْكَبَّ, كبب, انكب, https://en.wiktionary.org/wiki/%D8%A7%D9%86%D9%83%D8%A8, to get down; to fall prostrate; to pronate; (figurative) to devote oneself or to focus; to engage in; to begin with or initiate; to throw oneself into (+ عَلَى (ʕalā))
انكبّ, كبب, انكب, https://en.wiktionary.org/wiki/%D8%A7%D9%86%D9%83%D8%A8, passive of كبّ (kabb):
كَبَحَ, كبح, كبح, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%AD, (transitive) to pull by the bridle; in order that it might stop; (transitive) to brake
كَبَّاد, كبد, كباد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A7%D8%AF, citron (Citrus medica fruit and tree)
كُبَّاد, كبد, كباد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A7%D8%AF, citron (Citrus medica fruit and tree)
كُبَاد, كبد, كباد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%A7%D8%AF, disease of the liver
كَبَّدَ, كبد, كبد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%AF, to charge with; to incur
كَبِد, كبد, كبد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%AF, liver (“organ”); the belly cavity; including all viscera; side; flank; centre point; middle; heart; the middle; the heart; the best part of a thing; the part of the bow where it is held with the hand while drawing
كِبْد, كبد, كبد, https://en.wiktionary.org/wiki/%D9%83%D8%A8%D8%AF, liver (“organ”); the belly cavity; including all viscera; side; flank; centre point; middle; heart; the middle; the heart; the best part of a thing; the part of the bow where it is held with the hand while drawing
تَكْبِيرة, كبر, تكبيرة, https://en.wiktionary.org/wiki/%D8%AA%D9%83%D8%A8%D9%8A%D8%B1%D8%A9, instance noun of كَبَّرَ (kabbara); an instance of saying اَللَّٰهُ أَكْبَرُ (allāhu ʔakbaru)
أَكْبَر, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, elative degree of كَبِير (kabīr):
أَكْبُرُ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, inflection of كَبُرَ (kabura):
أَكْبُرَ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, inflection of كَبُرَ (kabura):
أَكْبُرْ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, inflection of كَبُرَ (kabura):
أُكْبَرُ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, first-person singular non-past passive indicative of كَبَرَ (kabara)
أُكْبَرَ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, first-person singular non-past passive subjunctive of كَبَرَ (kabara)
أُكْبَرْ, كبر, أكبر, https://en.wiktionary.org/wiki/%D8%A3%D9%83%D8%A8%D8%B1, first-person singular non-past passive jussive of كَبَرَ (kabara)
